,geometry,Salix caprea,Salix viminalis,Arum italicum,Torilis japonica,Typha latifolia,Viola palustris,Carex flava,Corynephorus canescens,Cotoneaster divaricatus,Dactylorhiza fuchsii
1099,"POLYGON ((1158433.434877821 7816684.861747535, 1158433.434877821 7826684.861747535, 1148433.434877821 7826684.861747535, 1148433.434877821 7816684.861747535, 1158433.434877821 7816684.861747535))",False,False,False,False,False,False,False,False,False,False
1100,"POLYGON ((1158433.434877821 7826684.861747535, 1158433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535, 1148433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535))",False,False,False,False,False,False,False,False,False,False
1101,"POLYGON ((1158433.434877821 7836684.861747535, 1158433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535, 1148433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535))",False,False,False,False,False,False,False,False,False,False
1102,"POLYGON ((1158433.434877821 7846684.861747535, 1158433.434877821 7856684.861747535, 1148433.434877821 7856684.861747535, 1148433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535))",False,False,False,False,False,False,False,False,False,False
1103,"POLYGON ((1158433.434877821 7856684.861747535, 1158433.434877821 7866684.861747535, 1148433.434877821 7866684.861747535, 1148433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535))",False,False,False,False,False,False,False,False,False,False
1104,"POLYGON ((1158433.434877821 7866684.861747535, 1158433.434877821 7876684.861747535, 1148433.434877821 7876684.861747535, 1148433.434877821 7866684.861747535, 1158433.434877821 7866684.861747535))",False,False,False,False,False,False,False,False,False,False
1105,"POLYGON ((1158433.434877821 7876684.861747535, 1158433.434877821 7886684.861747535, 1148433.434877821 7886684.861747535, 1148433.434877821 7876684.861747535, 1158433.434877821 7876684.861747535))",False,False,False,False,False,False,False,False,False,False
1106,"POLYGON ((1158433.434877821 7886684.861747535, 1158433.434877821 7896684.861747535, 1148433.434877821 7896684.861747535, 1148433.434877821 7886684.861747535, 1158433.434877821 7886684.861747535))",False,False,False,False,False,False,False,False,False,False
1107,"POLYGON ((1158433.434877821 7896684.861747535, 1158433.434877821 7906684.861747535, 1148433.434877821 7906684.861747535, 1148433.434877821 7896684.861747535, 1158433.434877821 7896684.861747535))",False,False,False,False,False,False,False,False,False,False
1108,"POLYGON ((1168433.434877821 7326684.861747535, 1168433.434877821 7336684.861747535, 1158433.434877821 7336684.861747535, 1158433.434877821 7326684.861747535, 1168433.434877821 7326684.861747535))",False,False,False,False,False,False,False,False,False,False
1109,"POLYGON ((1168433.434877821 7336684.861747535, 1168433.434877821 7346684.861747535, 1158433.434877821 7346684.861747535, 1158433.434877821 7336684.861747535, 1168433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1110,"POLYGON ((1168433.434877821 7346684.861747535, 1168433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535, 1158433.434877821 7346684.861747535, 1168433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1111,"POLYGON ((1168433.434877821 7356684.861747535, 1168433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535, 1158433.434877821 7356684.861747535, 1168433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1112,"POLYGON ((1168433.434877821 7366684.861747535, 1168433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535, 1158433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
1113,"POLYGON ((1168433.434877821 7376684.861747535, 1168433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535, 1158433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535))",False,False,False,False,False,False,False,False,False,False
1114,"POLYGON ((1168433.434877821 7386684.861747535, 1168433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535, 1158433.434877821 7386684.861747535, 1168433.434877821 7386684.861747535))",False,False,False,False,False,False,False,False,False,False
1115,"POLYGON ((1168433.434877821 7396684.861747535, 1168433.434877821 7406684.861747535, 1158433.434877821 7406684.861747535, 1158433.434877821 7396684.861747535, 1168433.434877821 7396684.861747535))",False,False,False,False,False,False,False,False,False,False
1116,"POLYGON ((1168433.434877821 7406684.861747535, 1168433.434877821 7416684.861747535, 1158433.434877821 7416684.861747535, 1158433.434877821 7406684.861747535, 1168433.434877821 7406684.861747535))",False,False,False,False,False,False,False,False,False,False
1117,"POLYGON ((1168433.434877821 7416684.861747535, 1168433.434877821 7426684.861747535, 1158433.434877821 7426684.861747535, 1158433.434877821 7416684.861747535, 1168433.434877821 7416684.861747535))",False,False,False,False,False,False,False,False,False,False
1118,"POLYGON ((1168433.434877821 7426684.861747535, 1168433.434877821 7436684.861747535, 1158433.434877821 7436684.861747535, 1158433.434877821 7426684.861747535, 1168433.434877821 7426684.861747535))",False,False,False,False,False,False,False,False,False,False
1119,"POLYGON ((1168433.434877821 7436684.861747535, 1168433.434877821 7446684.861747535, 1158433.434877821 7446684.861747535, 1158433.434877821 7436684.861747535, 1168433.434877821 7436684.861747535))",False,False,False,False,False,False,False,False,False,False
1120,"POLYGON ((1168433.434877821 7446684.861747535, 1168433.434877821 7456684.861747535, 1158433.434877821 7456684.861747535, 1158433.434877821 7446684.861747535, 1168433.434877821 7446684.861747535))",False,False,False,False,False,False,False,False,False,False
1121,"POLYGON ((1168433.434877821 7456684.861747535, 1168433.434877821 7466684.861747535, 1158433.434877821 7466684.861747535, 1158433.434877821 7456684.861747535, 1168433.434877821 7456684.861747535))",False,False,False,False,False,False,False,False,False,False
1122,"POLYGON ((1168433.434877821 7466684.861747535, 1168433.434877821 7476684.861747535, 1158433.434877821 7476684.861747535, 1158433.434877821 7466684.861747535, 1168433.434877821 7466684.861747535))",False,False,False,False,False,False,False,False,False,False
1123,"POLYGON ((1168433.434877821 7476684.861747535, 1168433.434877821 7486684.861747535, 1158433.434877821 7486684.861747535, 1158433.434877821 7476684.861747535, 1168433.434877821 7476684.861747535))",False,False,False,False,False,False,False,False,False,False
1124,"POLYGON ((1168433.434877821 7586684.861747535, 1168433.434877821 7596684.861747535, 1158433.434877821 7596684.861747535, 1158433.434877821 7586684.861747535, 1168433.434877821 7586684.861747535))",False,False,False,False,False,False,False,False,False,False
1125,"POLYGON ((1168433.434877821 7596684.861747535, 1168433.434877821 7606684.861747535, 1158433.434877821 7606684.861747535, 1158433.434877821 7596684.861747535, 1168433.434877821 7596684.861747535))",False,False,False,False,False,False,False,False,False,False
1126,"POLYGON ((1168433.434877821 7606684.861747535, 1168433.434877821 7616684.861747535, 1158433.434877821 7616684.861747535, 1158433.434877821 7606684.861747535, 1168433.434877821 7606684.861747535))",False,False,False,False,False,False,False,False,False,False
1127,"POLYGON ((1168433.434877821 7616684.861747535, 1168433.434877821 7626684.861747535, 1158433.434877821 7626684.861747535, 1158433.434877821 7616684.861747535, 1168433.434877821 7616684.861747535))",False,False,False,False,False,False,False,False,False,False
1128,"POLYGON ((1168433.434877821 7626684.861747535, 1168433.434877821 7636684.861747535, 1158433.434877821 7636684.861747535, 1158433.434877821 7626684.861747535, 1168433.434877821 7626684.861747535))",False,False,False,False,False,False,False,False,False,False
1129,"POLYGON ((1168433.434877821 7636684.861747535, 1168433.434877821 7646684.861747535, 1158433.434877821 7646684.861747535, 1158433.434877821 7636684.861747535, 1168433.434877821 7636684.861747535))",False,False,False,False,False,False,False,False,False,False
1130,"POLYGON ((1168433.434877821 7646684.861747535, 1168433.434877821 7656684.861747535, 1158433.434877821 7656684.861747535, 1158433.434877821 7646684.861747535, 1168433.434877821 7646684.861747535))",False,False,False,False,False,False,False,False,False,False
1131,"POLYGON ((1168433.434877821 7656684.861747535, 1168433.434877821 7666684.861747535, 1158433.434877821 7666684.861747535, 1158433.434877821 7656684.861747535, 1168433.434877821 7656684.861747535))",False,False,False,False,False,False,False,False,False,False
1132,"POLYGON ((1168433.434877821 7776684.861747535, 1168433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535, 1158433.434877821 7776684.861747535, 1168433.434877821 7776684.861747535))",False,False,False,False,False,False,False,False,False,False
1133,"POLYGON ((1168433.434877821 7786684.861747535, 1168433.434877821 7796684.861747535, 1158433.434877821 7796684.861747535, 1158433.434877821 7786684.861747535, 1168433.434877821 7786684.861747535))",False,False,False,False,False,False,False,False,False,False
1134,"POLYGON ((1168433.434877821 7796684.861747535, 1168433.434877821 7806684.861747535, 1158433.434877821 7806684.861747535, 1158433.434877821 7796684.861747535, 1168433.434877821 7796684.861747535))",False,False,False,False,False,False,False,False,False,False
1135,"POLYGON ((1168433.434877821 7806684.861747535, 1168433.434877821 7816684.861747535, 1158433.434877821 7816684.861747535, 1158433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535))",False,False,False,False,False,False,False,False,False,False
1136,"POLYGON ((1168433.434877821 7816684.861747535, 1168433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535, 1158433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535))",False,False,False,False,False,False,False,False,False,False
1137,"POLYGON ((1168433.434877821 7826684.861747535, 1168433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535, 1158433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535))",False,False,False,False,False,False,False,False,False,False
1138,"POLYGON ((1168433.434877821 7836684.861747535, 1168433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535, 1158433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535))",False,False,False,False,False,False,False,False,False,False
1139,"POLYGON ((1168433.434877821 7846684.861747535, 1168433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535, 1158433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535))",False,False,False,False,False,False,False,False,False,False
1140,"POLYGON ((1168433.434877821 7856684.861747535, 1168433.434877821 7866684.861747535, 1158433.434877821 7866684.861747535, 1158433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535))",False,False,False,False,False,False,False,False,False,False
1141,"POLYGON ((1168433.434877821 7866684.861747535, 1168433.434877821 7876684.861747535, 1158433.434877821 7876684.861747535, 1158433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535))",False,False,False,False,False,False,False,False,False,False
1142,"POLYGON ((1168433.434877821 7876684.861747535, 1168433.434877821 7886684.861747535, 1158433.434877821 7886684.861747535, 1158433.434877821 7876684.861747535, 1168433.434877821 7876684.861747535))",False,False,False,False,False,False,False,False,False,False
1143,"POLYGON ((1168433.434877821 7886684.861747535, 1168433.434877821 7896684.861747535, 1158433.434877821 7896684.861747535, 1158433.434877821 7886684.861747535, 1168433.434877821 7886684.861747535))",False,False,False,False,False,False,False,False,False,False
1144,"POLYGON ((1168433.434877821 7896684.861747535, 1168433.434877821 7906684.861747535, 1158433.434877821 7906684.861747535, 1158433.434877821 7896684.861747535, 1168433.434877821 7896684.861747535))",False,False,False,False,False,False,False,False,False,False
1145,"POLYGON ((1168433.434877821 7906684.861747535, 1168433.434877821 7916684.861747535, 1158433.434877821 7916684.861747535, 1158433.434877821 7906684.861747535, 1168433.434877821 7906684.861747535))",False,False,False,False,False,False,False,False,False,False
1146,"POLYGON ((1178433.434877821 7326684.861747535, 1178433.434877821 7336684.861747535, 1168433.434877821 7336684.861747535, 1168433.434877821 7326684.861747535, 1178433.434877821 7326684.861747535))",False,False,False,False,False,False,False,False,False,False
1147,"POLYGON ((1178433.434877821 7336684.861747535, 1178433.434877821 7346684.861747535, 1168433.434877821 7346684.861747535, 1168433.434877821 7336684.861747535, 1178433.434877821 7336684.861747535))",False,False,False,False,False,False,False,False,False,False
1148,"POLYGON ((1178433.434877821 7346684.861747535, 1178433.434877821 7356684.861747535, 1168433.434877821 7356684.861747535, 1168433.434877821 7346684.861747535, 1178433.434877821 7346684.861747535))",False,False,False,False,False,False,False,False,False,False
1149,"POLYGON ((1178433.434877821 7356684.861747535, 1178433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535, 1168433.434877821 7356684.861747535, 1178433.434877821 7356684.861747535))",False,False,False,False,False,False,False,False,False,False
1150,"POLYGON ((1178433.434877821 7366684.861747535, 1178433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535, 1168433.434877821 7366684.861747535, 1178433.434877821 7366684.861747535))",False,False,False,False,False,False,False,False,False,False
