,geometry,index_right,Unnamed: 0,stationId,x,y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
1052,"POLYGON ((1148433.434877821 7736684.861747535, 1148433.434877821 7746684.861747535, 1138433.434877821 7746684.861747535, 1138433.434877821 7736684.861747535, 1148433.434877821 7736684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1053,"POLYGON ((1148433.434877821 7746684.861747535, 1148433.434877821 7756684.861747535, 1138433.434877821 7756684.861747535, 1138433.434877821 7746684.861747535, 1148433.434877821 7746684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1054,"POLYGON ((1148433.434877821 7756684.861747535, 1148433.434877821 7766684.861747535, 1138433.434877821 7766684.861747535, 1138433.434877821 7756684.861747535, 1148433.434877821 7756684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1055,"POLYGON ((1148433.434877821 7766684.861747535, 1148433.434877821 7776684.861747535, 1138433.434877821 7776684.861747535, 1138433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1056,"POLYGON ((1148433.434877821 7776684.861747535, 1148433.434877821 7786684.861747535, 1138433.434877821 7786684.861747535, 1138433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1057,"POLYGON ((1148433.434877821 7786684.861747535, 1148433.434877821 7796684.861747535, 1138433.434877821 7796684.861747535, 1138433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1058,"POLYGON ((1148433.434877821 7796684.861747535, 1148433.434877821 7806684.861747535, 1138433.434877821 7806684.861747535, 1138433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1059,"POLYGON ((1148433.434877821 7806684.861747535, 1148433.434877821 7816684.861747535, 1138433.434877821 7816684.861747535, 1138433.434877821 7806684.861747535, 1148433.434877821 7806684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1060,"POLYGON ((1148433.434877821 7816684.861747535, 1148433.434877821 7826684.861747535, 1138433.434877821 7826684.861747535, 1138433.434877821 7816684.861747535, 1148433.434877821 7816684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1061,"POLYGON ((1148433.434877821 7826684.861747535, 1148433.434877821 7836684.861747535, 1138433.434877821 7836684.861747535, 1138433.434877821 7826684.861747535, 1148433.434877821 7826684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1062,"POLYGON ((1148433.434877821 7836684.861747535, 1148433.434877821 7846684.861747535, 1138433.434877821 7846684.861747535, 1138433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1063,"POLYGON ((1148433.434877821 7846684.861747535, 1148433.434877821 7856684.861747535, 1138433.434877821 7856684.861747535, 1138433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1093,"POLYGON ((1158433.434877821 7756684.861747535, 1158433.434877821 7766684.861747535, 1148433.434877821 7766684.861747535, 1148433.434877821 7756684.861747535, 1158433.434877821 7756684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1094,"POLYGON ((1158433.434877821 7766684.861747535, 1158433.434877821 7776684.861747535, 1148433.434877821 7776684.861747535, 1148433.434877821 7766684.861747535, 1158433.434877821 7766684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1095,"POLYGON ((1158433.434877821 7776684.861747535, 1158433.434877821 7786684.861747535, 1148433.434877821 7786684.861747535, 1148433.434877821 7776684.861747535, 1158433.434877821 7776684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1096,"POLYGON ((1158433.434877821 7786684.861747535, 1158433.434877821 7796684.861747535, 1148433.434877821 7796684.861747535, 1148433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1097,"POLYGON ((1158433.434877821 7796684.861747535, 1158433.434877821 7806684.861747535, 1148433.434877821 7806684.861747535, 1148433.434877821 7796684.861747535, 1158433.434877821 7796684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1098,"POLYGON ((1158433.434877821 7806684.861747535, 1158433.434877821 7816684.861747535, 1148433.434877821 7816684.861747535, 1148433.434877821 7806684.861747535, 1158433.434877821 7806684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1099,"POLYGON ((1158433.434877821 7816684.861747535, 1158433.434877821 7826684.861747535, 1148433.434877821 7826684.861747535, 1148433.434877821 7816684.861747535, 1158433.434877821 7816684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1100,"POLYGON ((1158433.434877821 7826684.861747535, 1158433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535, 1148433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1101,"POLYGON ((1158433.434877821 7836684.861747535, 1158433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535, 1148433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1132,"POLYGON ((1168433.434877821 7776684.861747535, 1168433.434877821 7786684.861747535, 1158433.434877821 7786684.861747535, 1158433.434877821 7776684.861747535, 1168433.434877821 7776684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1133,"POLYGON ((1168433.434877821 7786684.861747535, 1168433.434877821 7796684.861747535, 1158433.434877821 7796684.861747535, 1158433.434877821 7786684.861747535, 1168433.434877821 7786684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1134,"POLYGON ((1168433.434877821 7796684.861747535, 1168433.434877821 7806684.861747535, 1158433.434877821 7806684.861747535, 1158433.434877821 7796684.861747535, 1168433.434877821 7796684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1135,"POLYGON ((1168433.434877821 7806684.861747535, 1168433.434877821 7816684.861747535, 1158433.434877821 7816684.861747535, 1158433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1136,"POLYGON ((1168433.434877821 7816684.861747535, 1168433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535, 1158433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1137,"POLYGON ((1168433.434877821 7826684.861747535, 1168433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535, 1158433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1138,"POLYGON ((1168433.434877821 7836684.861747535, 1168433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535, 1158433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1171,"POLYGON ((1178433.434877821 7796684.861747535, 1178433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535, 1168433.434877821 7796684.861747535, 1178433.434877821 7796684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1172,"POLYGON ((1178433.434877821 7806684.861747535, 1178433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535, 1168433.434877821 7806684.861747535, 1178433.434877821 7806684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1173,"POLYGON ((1178433.434877821 7816684.861747535, 1178433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535, 1168433.434877821 7816684.861747535, 1178433.434877821 7816684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
1174,"POLYGON ((1178433.434877821 7826684.861747535, 1178433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535, 1168433.434877821 7826684.861747535, 1178433.434877821 7826684.861747535))",11,11,6031,9.9527,57.1852,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2
659,"POLYGON ((1068433.434877821 7626684.861747535, 1068433.434877821 7636684.861747535, 1058433.434877821 7636684.861747535, 1058433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
660,"POLYGON ((1068433.434877821 7636684.861747535, 1068433.434877821 7646684.861747535, 1058433.434877821 7646684.861747535, 1058433.434877821 7636684.861747535, 1068433.434877821 7636684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
703,"POLYGON ((1078433.434877821 7606684.861747535, 1078433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535, 1068433.434877821 7606684.861747535, 1078433.434877821 7606684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
704,"POLYGON ((1078433.434877821 7616684.861747535, 1078433.434877821 7626684.861747535, 1068433.434877821 7626684.861747535, 1068433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
705,"POLYGON ((1078433.434877821 7626684.861747535, 1078433.434877821 7636684.861747535, 1068433.434877821 7636684.861747535, 1068433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
706,"POLYGON ((1078433.434877821 7636684.861747535, 1078433.434877821 7646684.861747535, 1068433.434877821 7646684.861747535, 1068433.434877821 7636684.861747535, 1078433.434877821 7636684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
748,"POLYGON ((1088433.434877821 7586684.861747535, 1088433.434877821 7596684.861747535, 1078433.434877821 7596684.861747535, 1078433.434877821 7586684.861747535, 1088433.434877821 7586684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
749,"POLYGON ((1088433.434877821 7596684.861747535, 1088433.434877821 7606684.861747535, 1078433.434877821 7606684.861747535, 1078433.434877821 7596684.861747535, 1088433.434877821 7596684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
750,"POLYGON ((1088433.434877821 7606684.861747535, 1088433.434877821 7616684.861747535, 1078433.434877821 7616684.861747535, 1078433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
751,"POLYGON ((1088433.434877821 7616684.861747535, 1088433.434877821 7626684.861747535, 1078433.434877821 7626684.861747535, 1078433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
752,"POLYGON ((1088433.434877821 7626684.861747535, 1088433.434877821 7636684.861747535, 1078433.434877821 7636684.861747535, 1078433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
753,"POLYGON ((1088433.434877821 7636684.861747535, 1088433.434877821 7646684.861747535, 1078433.434877821 7646684.861747535, 1078433.434877821 7636684.861747535, 1088433.434877821 7636684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
754,"POLYGON ((1088433.434877821 7646684.861747535, 1088433.434877821 7656684.861747535, 1078433.434877821 7656684.861747535, 1078433.434877821 7646684.861747535, 1088433.434877821 7646684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
796,"POLYGON ((1098433.434877821 7576684.861747535, 1098433.434877821 7586684.861747535, 1088433.434877821 7586684.861747535, 1088433.434877821 7576684.861747535, 1098433.434877821 7576684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
797,"POLYGON ((1098433.434877821 7586684.861747535, 1098433.434877821 7596684.861747535, 1088433.434877821 7596684.861747535, 1088433.434877821 7586684.861747535, 1098433.434877821 7586684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
798,"POLYGON ((1098433.434877821 7596684.861747535, 1098433.434877821 7606684.861747535, 1088433.434877821 7606684.861747535, 1088433.434877821 7596684.861747535, 1098433.434877821 7596684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
799,"POLYGON ((1098433.434877821 7606684.861747535, 1098433.434877821 7616684.861747535, 1088433.434877821 7616684.861747535, 1088433.434877821 7606684.861747535, 1098433.434877821 7606684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
800,"POLYGON ((1098433.434877821 7616684.861747535, 1098433.434877821 7626684.861747535, 1088433.434877821 7626684.861747535, 1088433.434877821 7616684.861747535, 1098433.434877821 7616684.861747535))",5,5,6072,10.1272,56.3027,53.150000000000006,72.0,103.55,167.43333333333334,226.36666666666665,205.66666666666663,185.46666666666667,202.6,155.79999999999998,81.73333333333333,66.86666666666667,44.96666666666667
