,Unnamed: 0_x,Unnamed: 0.1_x,Unnamed: 0_x,geometry,index_right_x,Unnamed: 0.1_x,stationId_x,x_x,y_x,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y,index_right_y,Unnamed: 0.1_y,stationId_y,x_y,y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0_y,index_right,Unnamed: 0.1_y,stationId,x,y,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember
1088,1088,1088,1176,"POLYGON ((1178433.434877821 7846684.861747535, 1178433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535, 1168433.434877821 7846684.861747535, 1178433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,,,115.2,89.2,166.0,57.5,146.7,70.9,94.0,1176,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,1176,18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1089,1089,1089,1177,"POLYGON ((1178433.434877821 7856684.861747535, 1178433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535, 1168433.434877821 7856684.861747535, 1178433.434877821 7856684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,,,115.2,89.2,166.0,57.5,146.7,70.9,94.0,1177,16,16,6041,10.6316,57.7364,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,1177,18,18,6032,10.3349,57.3828,-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2
1090,1090,1090,980,"POLYGON ((1138433.434877821 7446684.861747535, 1138433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535, 1128433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,980,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,980,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1091,1091,1091,981,"POLYGON ((1138433.434877821 7456684.861747535, 1138433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535, 1128433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,981,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,981,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1092,1092,1092,982,"POLYGON ((1138433.434877821 7466684.861747535, 1138433.434877821 7476684.861747535, 1128433.434877821 7476684.861747535, 1128433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,982,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,982,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1093,1093,1093,983,"POLYGON ((1138433.434877821 7476684.861747535, 1138433.434877821 7486684.861747535, 1128433.434877821 7486684.861747535, 1128433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,983,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,983,31,31,6132,10.6217,55.8315,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1094,1094,1094,1028,"POLYGON ((1148433.434877821 7446684.861747535, 1148433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535, 1138433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1028,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1028,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1095,1095,1095,1029,"POLYGON ((1148433.434877821 7456684.861747535, 1148433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535, 1138433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1029,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1029,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1096,1096,1096,1030,"POLYGON ((1148433.434877821 7466684.861747535, 1148433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535, 1138433.434877821 7466684.861747535, 1148433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1030,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1030,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1097,1097,1097,1031,"POLYGON ((1148433.434877821 7476684.861747535, 1148433.434877821 7486684.861747535, 1138433.434877821 7486684.861747535, 1138433.434877821 7476684.861747535, 1148433.434877821 7476684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1031,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,1031,31,31,6132,10.6217,55.8315,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1098,1098,1098,1078,"POLYGON ((1158433.434877821 7446684.861747535, 1158433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535, 1148433.434877821 7446684.861747535, 1158433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1078,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1078,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1099,1099,1099,1079,"POLYGON ((1158433.434877821 7456684.861747535, 1158433.434877821 7466684.861747535, 1148433.434877821 7466684.861747535, 1148433.434877821 7456684.861747535, 1158433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1079,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1079,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1100,1100,1100,1080,"POLYGON ((1158433.434877821 7466684.861747535, 1158433.434877821 7476684.861747535, 1148433.434877821 7476684.861747535, 1148433.434877821 7466684.861747535, 1158433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1080,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1080,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1101,1101,1101,1081,"POLYGON ((1158433.434877821 7476684.861747535, 1158433.434877821 7486684.861747535, 1148433.434877821 7486684.861747535, 1148433.434877821 7476684.861747535, 1158433.434877821 7476684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1081,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,1081,31,31,6132,10.6217,55.8315,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1102,1102,1102,1120,"POLYGON ((1168433.434877821 7446684.861747535, 1168433.434877821 7456684.861747535, 1158433.434877821 7456684.861747535, 1158433.434877821 7446684.861747535, 1168433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1120,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1120,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1103,1103,1103,1121,"POLYGON ((1168433.434877821 7456684.861747535, 1168433.434877821 7466684.861747535, 1158433.434877821 7466684.861747535, 1158433.434877821 7456684.861747535, 1168433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1121,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1121,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1104,1104,1104,1122,"POLYGON ((1168433.434877821 7466684.861747535, 1168433.434877821 7476684.861747535, 1158433.434877821 7476684.861747535, 1158433.434877821 7466684.861747535, 1168433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1122,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1122,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1105,1105,1105,1123,"POLYGON ((1168433.434877821 7476684.861747535, 1168433.434877821 7486684.861747535, 1158433.434877821 7486684.861747535, 1158433.434877821 7476684.861747535, 1168433.434877821 7476684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1123,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,1123,31,31,6132,10.6217,55.8315,-5.050000000000001,-5.9,-4.65,0.6,3.1,8.9,9.1,9.3,7.4,4.4,0.2,-0.7
1106,1106,1106,1158,"POLYGON ((1178433.434877821 7446684.861747535, 1178433.434877821 7456684.861747535, 1168433.434877821 7456684.861747535, 1168433.434877821 7446684.861747535, 1178433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1158,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1158,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1107,1107,1107,1194,"POLYGON ((1188433.434877821 7456684.861747535, 1188433.434877821 7466684.861747535, 1178433.434877821 7466684.861747535, 1178433.434877821 7456684.861747535, 1188433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1194,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1194,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1108,1108,1108,1195,"POLYGON ((1188433.434877821 7466684.861747535, 1188433.434877821 7476684.861747535, 1178433.434877821 7476684.861747535, 1178433.434877821 7466684.861747535, 1188433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1195,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1195,0,0,6159,10.8694,55.7435,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1109,1109,1109,1223,"POLYGON ((1198433.434877821 7456684.861747535, 1198433.434877821 7466684.861747535, 1188433.434877821 7466684.861747535, 1188433.434877821 7456684.861747535, 1198433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1223,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1223,0,0,6159,10.8694,55.7435,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1110,1110,1110,1224,"POLYGON ((1198433.434877821 7466684.861747535, 1198433.434877821 7476684.861747535, 1188433.434877821 7476684.861747535, 1188433.434877821 7466684.861747535, 1198433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,,,64.3,56.7,69.3,83.4,55.5,42.5,41.4,1224,13,13,6132,10.6217,55.8315,52.16666666666666,74.94999999999999,118.7,209.80000000000004,270.2333333333333,257.3,242.1,237.7333333333333,190.03333333333333,85.7,62.7,47.16666666666666,1224,0,0,6159,10.8694,55.7435,-3.9,-5.800000000000001,-3.65,0.8,4.4,10.0,11.8,13.5,10.5,6.1,1.1,-0.4
1111,1111,1111,1020,"POLYGON ((1148433.434877821 7366684.861747535, 1148433.434877821 7376684.861747535, 1138433.434877821 7376684.861747535, 1138433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1020,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1020,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1112,1112,1112,1021,"POLYGON ((1148433.434877821 7376684.861747535, 1148433.434877821 7386684.861747535, 1138433.434877821 7386684.861747535, 1138433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1021,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1021,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1113,1113,1113,1068,"POLYGON ((1158433.434877821 7336684.861747535, 1158433.434877821 7346684.861747535, 1148433.434877821 7346684.861747535, 1148433.434877821 7336684.861747535, 1158433.434877821 7336684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1068,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1068,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1114,1114,1114,1069,"POLYGON ((1158433.434877821 7356684.861747535, 1158433.434877821 7366684.861747535, 1148433.434877821 7366684.861747535, 1148433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1069,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1069,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1115,1115,1115,1070,"POLYGON ((1158433.434877821 7366684.861747535, 1158433.434877821 7376684.861747535, 1148433.434877821 7376684.861747535, 1148433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1070,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1070,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1116,1116,1116,1071,"POLYGON ((1158433.434877821 7376684.861747535, 1158433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535, 1148433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1071,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1071,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1117,1117,1117,1072,"POLYGON ((1158433.434877821 7386684.861747535, 1158433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535, 1148433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1072,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1072,20,20,6126,10.4398,55.3088,-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0
1118,1118,1118,1110,"POLYGON ((1168433.434877821 7346684.861747535, 1168433.434877821 7356684.861747535, 1158433.434877821 7356684.861747535, 1158433.434877821 7346684.861747535, 1168433.434877821 7346684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1110,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1110,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1119,1119,1119,1111,"POLYGON ((1168433.434877821 7356684.861747535, 1168433.434877821 7366684.861747535, 1158433.434877821 7366684.861747535, 1158433.434877821 7356684.861747535, 1168433.434877821 7356684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1111,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1111,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1120,1120,1120,1112,"POLYGON ((1168433.434877821 7366684.861747535, 1168433.434877821 7376684.861747535, 1158433.434877821 7376684.861747535, 1158433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1112,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1112,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1121,1121,1121,1113,"POLYGON ((1168433.434877821 7376684.861747535, 1168433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535, 1158433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1113,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1113,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1122,1122,1122,1114,"POLYGON ((1168433.434877821 7386684.861747535, 1168433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535, 1158433.434877821 7386684.861747535, 1168433.434877821 7386684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1114,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1114,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1123,1123,1123,1149,"POLYGON ((1178433.434877821 7356684.861747535, 1178433.434877821 7366684.861747535, 1168433.434877821 7366684.861747535, 1168433.434877821 7356684.861747535, 1178433.434877821 7356684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1149,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1149,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1124,1124,1124,1150,"POLYGON ((1178433.434877821 7366684.861747535, 1178433.434877821 7376684.861747535, 1168433.434877821 7376684.861747535, 1168433.434877821 7366684.861747535, 1178433.434877821 7366684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1150,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1150,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1125,1125,1125,1151,"POLYGON ((1178433.434877821 7376684.861747535, 1178433.434877821 7386684.861747535, 1168433.434877821 7386684.861747535, 1168433.434877821 7376684.861747535, 1178433.434877821 7376684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1151,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1151,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
1126,1126,1126,1152,"POLYGON ((1178433.434877821 7386684.861747535, 1178433.434877821 7396684.861747535, 1168433.434877821 7396684.861747535, 1168433.434877821 7386684.861747535, 1178433.434877821 7386684.861747535))",67,67,5440,10.4249,55.0721,70.3,26.8,50.5,,,72.1,116.2,100.9,83.6,104.7,68.8,64.4,1152,2,2,6126,10.4398,55.3088,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,1152,36,36,6124,10.5693,55.0144,-6.699999999999999,-5.8,-3.95,-2.5,1.5,8.2,6.9,6.4,6.6,3.3,-1.6,-3.2
