,geometry,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,rainJanuary,rainFebruary,rainMarch,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember,Unnamed: 0.1.1,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
1089,"POLYGON ((1168433.434877821 7846684.861747535, 1168433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535, 1158433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1139,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1090,"POLYGON ((1168433.434877821 7856684.861747535, 1168433.434877821 7866684.861747535, 1158433.434877821 7866684.861747535, 1158433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1140,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1091,"POLYGON ((1168433.434877821 7866684.861747535, 1168433.434877821 7876684.861747535, 1158433.434877821 7876684.861747535, 1158433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1141,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1092,"POLYGON ((1178433.434877821 7796684.861747535, 1178433.434877821 7806684.861747535, 1168433.434877821 7806684.861747535, 1168433.434877821 7796684.861747535, 1178433.434877821 7796684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1171,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2,79,81.5,20.0,28.7,140.9,106.8,69.2,153.3,59.3,85.6
1093,"POLYGON ((1178433.434877821 7806684.861747535, 1178433.434877821 7816684.861747535, 1168433.434877821 7816684.861747535, 1168433.434877821 7806684.861747535, 1178433.434877821 7806684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1172,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2,79,81.5,20.0,28.7,140.9,106.8,69.2,153.3,59.3,85.6
1094,"POLYGON ((1178433.434877821 7816684.861747535, 1178433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535, 1168433.434877821 7816684.861747535, 1178433.434877821 7816684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1173,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2,79,81.5,20.0,28.7,140.9,106.8,69.2,153.3,59.3,85.6
1095,"POLYGON ((1178433.434877821 7826684.861747535, 1178433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535, 1168433.434877821 7826684.861747535, 1178433.434877821 7826684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1174,53.45,80.525,125.25,206.5666666666667,229.9,217.13333333333333,198.9,202.9,160.70000000000002,97.3,73.3,46.2,79,81.5,20.0,28.7,140.9,106.8,69.2,153.3,59.3,85.6
1096,"POLYGON ((1178433.434877821 7836684.861747535, 1178433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535, 1168433.434877821 7836684.861747535, 1178433.434877821 7836684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1175,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1097,"POLYGON ((1178433.434877821 7846684.861747535, 1178433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535, 1168433.434877821 7846684.861747535, 1178433.434877821 7846684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1176,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1098,"POLYGON ((1178433.434877821 7856684.861747535, 1178433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535, 1168433.434877821 7856684.861747535, 1178433.434877821 7856684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1177,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,88,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1099,"POLYGON ((1218433.434877821 7806684.861747535, 1218433.434877821 7816684.861747535, 1208433.434877821 7816684.861747535, 1208433.434877821 7806684.861747535, 1218433.434877821 7806684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1264,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1100,"POLYGON ((1218433.434877821 7816684.861747535, 1218433.434877821 7826684.861747535, 1208433.434877821 7826684.861747535, 1208433.434877821 7816684.861747535, 1218433.434877821 7816684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1265,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1101,"POLYGON ((1228433.434877821 7806684.861747535, 1228433.434877821 7816684.861747535, 1218433.434877821 7816684.861747535, 1218433.434877821 7806684.861747535, 1228433.434877821 7806684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1274,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1102,"POLYGON ((1228433.434877821 7816684.861747535, 1228433.434877821 7826684.861747535, 1218433.434877821 7826684.861747535, 1218433.434877821 7816684.861747535, 1228433.434877821 7816684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1275,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1103,"POLYGON ((1238433.434877821 7806684.861747535, 1238433.434877821 7816684.861747535, 1228433.434877821 7816684.861747535, 1228433.434877821 7806684.861747535, 1238433.434877821 7806684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1285,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1104,"POLYGON ((1238433.434877821 7816684.861747535, 1238433.434877821 7826684.861747535, 1228433.434877821 7826684.861747535, 1228433.434877821 7816684.861747535, 1238433.434877821 7816684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1286,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1105,"POLYGON ((1248433.434877821 7816684.861747535, 1248433.434877821 7826684.861747535, 1238433.434877821 7826684.861747535, 1238433.434877821 7816684.861747535, 1248433.434877821 7816684.861747535))",-8.2,-9.85,-8.35,-2.5,2.1,7.2,6.9,7.6,3.6,0.5,-3.7,-5.2,9.1,6.050000000000001,11.2,15.2,24.9,22.4,21.9,24.0,18.7,16.0,13.0,10.2,4.55,5.6,5.3,4.1,3.9,3.8,5.8,4.5,5.65,1303,52.333333333333336,79.10000000000001,123.675,217.26666666666668,252.9333333333333,239.76666666666665,227.3,225.66666666666663,174.86666666666667,95.8,63.8,48.833333333333336,45,100.5,17.8,46.6,107.3,99.0,86.0,132.4,54.4,89.8
1106,"POLYGON ((1128433.434877821 7456684.861747535, 1128433.434877821 7466684.861747535, 1118433.434877821 7466684.861747535, 1118433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,935,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,70.2,25.1,29.5,58.8,90.0,101.2,90.9,56.1,51.6
1107,"POLYGON ((1128433.434877821 7466684.861747535, 1128433.434877821 7476684.861747535, 1118433.434877821 7476684.861747535, 1118433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,936,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,20,70.2,25.1,29.5,58.8,90.0,101.2,90.9,56.1,51.6
1108,"POLYGON ((1138433.434877821 7406684.861747535, 1138433.434877821 7416684.861747535, 1128433.434877821 7416684.861747535, 1128433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,976,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1109,"POLYGON ((1138433.434877821 7416684.861747535, 1138433.434877821 7426684.861747535, 1128433.434877821 7426684.861747535, 1128433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,977,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1110,"POLYGON ((1138433.434877821 7426684.861747535, 1138433.434877821 7436684.861747535, 1128433.434877821 7436684.861747535, 1128433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,978,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1111,"POLYGON ((1138433.434877821 7436684.861747535, 1138433.434877821 7446684.861747535, 1128433.434877821 7446684.861747535, 1128433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,979,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1112,"POLYGON ((1138433.434877821 7446684.861747535, 1138433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535, 1128433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,980,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1113,"POLYGON ((1138433.434877821 7456684.861747535, 1138433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535, 1128433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,981,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1114,"POLYGON ((1138433.434877821 7466684.861747535, 1138433.434877821 7476684.861747535, 1128433.434877821 7476684.861747535, 1128433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,982,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1115,"POLYGON ((1148433.434877821 7386684.861747535, 1148433.434877821 7396684.861747535, 1138433.434877821 7396684.861747535, 1138433.434877821 7386684.861747535, 1148433.434877821 7386684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1022,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,25,66.3,21.8,37.3,78.1,102.0,75.6,87.1,58.6,38.4
1116,"POLYGON ((1148433.434877821 7396684.861747535, 1148433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535, 1138433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1023,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1117,"POLYGON ((1148433.434877821 7406684.861747535, 1148433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535, 1138433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1024,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1118,"POLYGON ((1148433.434877821 7416684.861747535, 1148433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535, 1138433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1025,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1119,"POLYGON ((1148433.434877821 7426684.861747535, 1148433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535, 1138433.434877821 7426684.861747535, 1148433.434877821 7426684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1026,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1120,"POLYGON ((1148433.434877821 7436684.861747535, 1148433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535, 1138433.434877821 7436684.861747535, 1148433.434877821 7436684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1027,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1121,"POLYGON ((1148433.434877821 7446684.861747535, 1148433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535, 1138433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1028,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1122,"POLYGON ((1148433.434877821 7456684.861747535, 1148433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535, 1138433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1029,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1123,"POLYGON ((1148433.434877821 7466684.861747535, 1148433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535, 1138433.434877821 7466684.861747535, 1148433.434877821 7466684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1030,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,84,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1124,"POLYGON ((1158433.434877821 7386684.861747535, 1158433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535, 1148433.434877821 7386684.861747535, 1158433.434877821 7386684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1072,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,67,70.3,26.8,50.5,116.2,100.9,83.6,104.7,68.8,64.4
1125,"POLYGON ((1158433.434877821 7396684.861747535, 1158433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535, 1148433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1073,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1126,"POLYGON ((1158433.434877821 7406684.861747535, 1158433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535, 1148433.434877821 7406684.861747535, 1158433.434877821 7406684.861747535))",-7.1,-6.35,-4.6,-2.4,0.0,7.2,6.2,7.1,5.4,2.8,-1.3,-2.0,9.5,7.2,13.6,16.1,24.4,26.0,24.4,25.3,20.5,16.8,13.3,9.8,4.0,4.4,4.25,3.3,3.5,3.2,4.4,3.7,4.75,1074,54.56666666666666,73.2,109.475,190.46666666666667,235.76666666666665,221.4,205.9333333333333,216.16666666666663,167.0,80.10000000000001,66.03333333333333,43.6,21,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
