,geometry,index_right,Unnamed: 0,stationId,x,y,windJanuary,windFebruary,windMarch,windJuly,windAugust,windSeptember,windOctober,windNovember,windDecember
1002,"POLYGON ((1138433.434877821 7706684.861747535, 1138433.434877821 7716684.861747535, 1128433.434877821 7716684.861747535, 1128433.434877821 7706684.861747535, 1138433.434877821 7706684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1003,"POLYGON ((1138433.434877821 7716684.861747535, 1138433.434877821 7726684.861747535, 1128433.434877821 7726684.861747535, 1128433.434877821 7716684.861747535, 1138433.434877821 7716684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1047,"POLYGON ((1148433.434877821 7686684.861747535, 1148433.434877821 7696684.861747535, 1138433.434877821 7696684.861747535, 1138433.434877821 7686684.861747535, 1148433.434877821 7686684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1048,"POLYGON ((1148433.434877821 7696684.861747535, 1148433.434877821 7706684.861747535, 1138433.434877821 7706684.861747535, 1138433.434877821 7696684.861747535, 1148433.434877821 7696684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1049,"POLYGON ((1148433.434877821 7706684.861747535, 1148433.434877821 7716684.861747535, 1138433.434877821 7716684.861747535, 1138433.434877821 7706684.861747535, 1148433.434877821 7706684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1050,"POLYGON ((1148433.434877821 7716684.861747535, 1148433.434877821 7726684.861747535, 1138433.434877821 7726684.861747535, 1138433.434877821 7716684.861747535, 1148433.434877821 7716684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1091,"POLYGON ((1158433.434877821 7686684.861747535, 1158433.434877821 7696684.861747535, 1148433.434877821 7696684.861747535, 1148433.434877821 7686684.861747535, 1158433.434877821 7686684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
1092,"POLYGON ((1158433.434877821 7696684.861747535, 1158433.434877821 7706684.861747535, 1148433.434877821 7706684.861747535, 1148433.434877821 7696684.861747535, 1158433.434877821 7696684.861747535))",68,68,5070,10.1644,56.7157,74.2,22.6,32.0,78.4,93.2,81.5,92.4,62.6,70.4
931,"POLYGON ((1128433.434877821 7416684.861747535, 1128433.434877821 7426684.861747535, 1118433.434877821 7426684.861747535, 1118433.434877821 7416684.861747535, 1128433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
976,"POLYGON ((1138433.434877821 7406684.861747535, 1138433.434877821 7416684.861747535, 1128433.434877821 7416684.861747535, 1128433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
977,"POLYGON ((1138433.434877821 7416684.861747535, 1138433.434877821 7426684.861747535, 1128433.434877821 7426684.861747535, 1128433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
978,"POLYGON ((1138433.434877821 7426684.861747535, 1138433.434877821 7436684.861747535, 1128433.434877821 7436684.861747535, 1128433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
979,"POLYGON ((1138433.434877821 7436684.861747535, 1138433.434877821 7446684.861747535, 1128433.434877821 7446684.861747535, 1128433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1023,"POLYGON ((1148433.434877821 7396684.861747535, 1148433.434877821 7406684.861747535, 1138433.434877821 7406684.861747535, 1138433.434877821 7396684.861747535, 1148433.434877821 7396684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1024,"POLYGON ((1148433.434877821 7406684.861747535, 1148433.434877821 7416684.861747535, 1138433.434877821 7416684.861747535, 1138433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1025,"POLYGON ((1148433.434877821 7416684.861747535, 1148433.434877821 7426684.861747535, 1138433.434877821 7426684.861747535, 1138433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1026,"POLYGON ((1148433.434877821 7426684.861747535, 1148433.434877821 7436684.861747535, 1138433.434877821 7436684.861747535, 1138433.434877821 7426684.861747535, 1148433.434877821 7426684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1027,"POLYGON ((1148433.434877821 7436684.861747535, 1148433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535, 1138433.434877821 7436684.861747535, 1148433.434877821 7436684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1073,"POLYGON ((1158433.434877821 7396684.861747535, 1158433.434877821 7406684.861747535, 1148433.434877821 7406684.861747535, 1148433.434877821 7396684.861747535, 1158433.434877821 7396684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1074,"POLYGON ((1158433.434877821 7406684.861747535, 1158433.434877821 7416684.861747535, 1148433.434877821 7416684.861747535, 1148433.434877821 7406684.861747535, 1158433.434877821 7406684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1075,"POLYGON ((1158433.434877821 7416684.861747535, 1158433.434877821 7426684.861747535, 1148433.434877821 7426684.861747535, 1148433.434877821 7416684.861747535, 1158433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1076,"POLYGON ((1158433.434877821 7426684.861747535, 1158433.434877821 7436684.861747535, 1148433.434877821 7436684.861747535, 1148433.434877821 7426684.861747535, 1158433.434877821 7426684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1077,"POLYGON ((1158433.434877821 7436684.861747535, 1158433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535, 1148433.434877821 7436684.861747535, 1158433.434877821 7436684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1115,"POLYGON ((1168433.434877821 7396684.861747535, 1168433.434877821 7406684.861747535, 1158433.434877821 7406684.861747535, 1158433.434877821 7396684.861747535, 1168433.434877821 7396684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1116,"POLYGON ((1168433.434877821 7406684.861747535, 1168433.434877821 7416684.861747535, 1158433.434877821 7416684.861747535, 1158433.434877821 7406684.861747535, 1168433.434877821 7406684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1117,"POLYGON ((1168433.434877821 7416684.861747535, 1168433.434877821 7426684.861747535, 1158433.434877821 7426684.861747535, 1158433.434877821 7416684.861747535, 1168433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1118,"POLYGON ((1168433.434877821 7426684.861747535, 1168433.434877821 7436684.861747535, 1158433.434877821 7436684.861747535, 1158433.434877821 7426684.861747535, 1168433.434877821 7426684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1119,"POLYGON ((1168433.434877821 7436684.861747535, 1168433.434877821 7446684.861747535, 1158433.434877821 7446684.861747535, 1158433.434877821 7436684.861747535, 1168433.434877821 7436684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1153,"POLYGON ((1178433.434877821 7396684.861747535, 1178433.434877821 7406684.861747535, 1168433.434877821 7406684.861747535, 1168433.434877821 7396684.861747535, 1178433.434877821 7396684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1154,"POLYGON ((1178433.434877821 7406684.861747535, 1178433.434877821 7416684.861747535, 1168433.434877821 7416684.861747535, 1168433.434877821 7406684.861747535, 1178433.434877821 7406684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1155,"POLYGON ((1178433.434877821 7416684.861747535, 1178433.434877821 7426684.861747535, 1168433.434877821 7426684.861747535, 1168433.434877821 7416684.861747535, 1178433.434877821 7416684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1156,"POLYGON ((1178433.434877821 7426684.861747535, 1178433.434877821 7436684.861747535, 1168433.434877821 7436684.861747535, 1168433.434877821 7426684.861747535, 1178433.434877821 7426684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
1157,"POLYGON ((1178433.434877821 7436684.861747535, 1178433.434877821 7446684.861747535, 1168433.434877821 7446684.861747535, 1168433.434877821 7436684.861747535, 1178433.434877821 7436684.861747535))",21,21,6126,10.4398,55.3088,85.3,24.0,50.4,79.4,80.6,69.4,89.7,66.6,58.8
937,"POLYGON ((1128433.434877821 7526684.861747535, 1128433.434877821 7536684.861747535, 1118433.434877821 7536684.861747535, 1118433.434877821 7526684.861747535, 1128433.434877821 7526684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
938,"POLYGON ((1128433.434877821 7536684.861747535, 1128433.434877821 7546684.861747535, 1118433.434877821 7546684.861747535, 1118433.434877821 7536684.861747535, 1128433.434877821 7536684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
939,"POLYGON ((1128433.434877821 7546684.861747535, 1128433.434877821 7556684.861747535, 1118433.434877821 7556684.861747535, 1118433.434877821 7546684.861747535, 1128433.434877821 7546684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
984,"POLYGON ((1138433.434877821 7526684.861747535, 1138433.434877821 7536684.861747535, 1128433.434877821 7536684.861747535, 1128433.434877821 7526684.861747535, 1138433.434877821 7526684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
985,"POLYGON ((1138433.434877821 7536684.861747535, 1138433.434877821 7546684.861747535, 1128433.434877821 7546684.861747535, 1128433.434877821 7536684.861747535, 1138433.434877821 7536684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
986,"POLYGON ((1138433.434877821 7546684.861747535, 1138433.434877821 7556684.861747535, 1128433.434877821 7556684.861747535, 1128433.434877821 7546684.861747535, 1138433.434877821 7546684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
1032,"POLYGON ((1148433.434877821 7536684.861747535, 1148433.434877821 7546684.861747535, 1138433.434877821 7546684.861747535, 1138433.434877821 7536684.861747535, 1148433.434877821 7536684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
1033,"POLYGON ((1148433.434877821 7546684.861747535, 1148433.434877821 7556684.861747535, 1138433.434877821 7556684.861747535, 1138433.434877821 7546684.861747535, 1148433.434877821 7546684.861747535))",41,41,5169,10.2565,55.9117,54.0,28.0,39.8,51.4,66.3,113.5,72.7,55.2,47.2
967,"POLYGON ((1128433.434877821 7826684.861747535, 1128433.434877821 7836684.861747535, 1118433.434877821 7836684.861747535, 1118433.434877821 7826684.861747535, 1128433.434877821 7826684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
968,"POLYGON ((1128433.434877821 7836684.861747535, 1128433.434877821 7846684.861747535, 1118433.434877821 7846684.861747535, 1118433.434877821 7836684.861747535, 1128433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
969,"POLYGON ((1128433.434877821 7846684.861747535, 1128433.434877821 7856684.861747535, 1118433.434877821 7856684.861747535, 1118433.434877821 7846684.861747535, 1128433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1013,"POLYGON ((1138433.434877821 7816684.861747535, 1138433.434877821 7826684.861747535, 1128433.434877821 7826684.861747535, 1128433.434877821 7816684.861747535, 1138433.434877821 7816684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1014,"POLYGON ((1138433.434877821 7826684.861747535, 1138433.434877821 7836684.861747535, 1128433.434877821 7836684.861747535, 1128433.434877821 7826684.861747535, 1138433.434877821 7826684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1015,"POLYGON ((1138433.434877821 7836684.861747535, 1138433.434877821 7846684.861747535, 1128433.434877821 7846684.861747535, 1128433.434877821 7836684.861747535, 1138433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1016,"POLYGON ((1138433.434877821 7846684.861747535, 1138433.434877821 7856684.861747535, 1128433.434877821 7856684.861747535, 1128433.434877821 7846684.861747535, 1138433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1060,"POLYGON ((1148433.434877821 7816684.861747535, 1148433.434877821 7826684.861747535, 1138433.434877821 7826684.861747535, 1138433.434877821 7816684.861747535, 1148433.434877821 7816684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1061,"POLYGON ((1148433.434877821 7826684.861747535, 1148433.434877821 7836684.861747535, 1138433.434877821 7836684.861747535, 1138433.434877821 7826684.861747535, 1148433.434877821 7826684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1062,"POLYGON ((1148433.434877821 7836684.861747535, 1148433.434877821 7846684.861747535, 1138433.434877821 7846684.861747535, 1138433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1063,"POLYGON ((1148433.434877821 7846684.861747535, 1148433.434877821 7856684.861747535, 1138433.434877821 7856684.861747535, 1138433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1064,"POLYGON ((1148433.434877821 7856684.861747535, 1148433.434877821 7866684.861747535, 1138433.434877821 7866684.861747535, 1138433.434877821 7856684.861747535, 1148433.434877821 7856684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1100,"POLYGON ((1158433.434877821 7826684.861747535, 1158433.434877821 7836684.861747535, 1148433.434877821 7836684.861747535, 1148433.434877821 7826684.861747535, 1158433.434877821 7826684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1101,"POLYGON ((1158433.434877821 7836684.861747535, 1158433.434877821 7846684.861747535, 1148433.434877821 7846684.861747535, 1148433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1102,"POLYGON ((1158433.434877821 7846684.861747535, 1158433.434877821 7856684.861747535, 1148433.434877821 7856684.861747535, 1148433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1103,"POLYGON ((1158433.434877821 7856684.861747535, 1158433.434877821 7866684.861747535, 1148433.434877821 7866684.861747535, 1148433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1137,"POLYGON ((1168433.434877821 7826684.861747535, 1168433.434877821 7836684.861747535, 1158433.434877821 7836684.861747535, 1158433.434877821 7826684.861747535, 1168433.434877821 7826684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1138,"POLYGON ((1168433.434877821 7836684.861747535, 1168433.434877821 7846684.861747535, 1158433.434877821 7846684.861747535, 1158433.434877821 7836684.861747535, 1168433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1139,"POLYGON ((1168433.434877821 7846684.861747535, 1168433.434877821 7856684.861747535, 1158433.434877821 7856684.861747535, 1158433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1140,"POLYGON ((1168433.434877821 7856684.861747535, 1168433.434877821 7866684.861747535, 1158433.434877821 7866684.861747535, 1158433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1141,"POLYGON ((1168433.434877821 7866684.861747535, 1168433.434877821 7876684.861747535, 1158433.434877821 7876684.861747535, 1158433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1175,"POLYGON ((1178433.434877821 7836684.861747535, 1178433.434877821 7846684.861747535, 1168433.434877821 7846684.861747535, 1168433.434877821 7836684.861747535, 1178433.434877821 7836684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1176,"POLYGON ((1178433.434877821 7846684.861747535, 1178433.434877821 7856684.861747535, 1168433.434877821 7856684.861747535, 1168433.434877821 7846684.861747535, 1178433.434877821 7846684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
1177,"POLYGON ((1178433.434877821 7856684.861747535, 1178433.434877821 7866684.861747535, 1168433.434877821 7866684.861747535, 1168433.434877821 7856684.861747535, 1178433.434877821 7856684.861747535))",88,88,5015,10.2704,57.4029,90.6,26.2,24.5,89.2,166.0,57.5,146.7,70.9,94.0
980,"POLYGON ((1138433.434877821 7446684.861747535, 1138433.434877821 7456684.861747535, 1128433.434877821 7456684.861747535, 1128433.434877821 7446684.861747535, 1138433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
981,"POLYGON ((1138433.434877821 7456684.861747535, 1138433.434877821 7466684.861747535, 1128433.434877821 7466684.861747535, 1128433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
982,"POLYGON ((1138433.434877821 7466684.861747535, 1138433.434877821 7476684.861747535, 1128433.434877821 7476684.861747535, 1128433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
983,"POLYGON ((1138433.434877821 7476684.861747535, 1138433.434877821 7486684.861747535, 1128433.434877821 7486684.861747535, 1128433.434877821 7476684.861747535, 1138433.434877821 7476684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1028,"POLYGON ((1148433.434877821 7446684.861747535, 1148433.434877821 7456684.861747535, 1138433.434877821 7456684.861747535, 1138433.434877821 7446684.861747535, 1148433.434877821 7446684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
1029,"POLYGON ((1148433.434877821 7456684.861747535, 1148433.434877821 7466684.861747535, 1138433.434877821 7466684.861747535, 1138433.434877821 7456684.861747535, 1148433.434877821 7456684.861747535))",84,84,5406,10.393,55.5815,53.6,18.8,28.8,56.7,69.3,83.4,55.5,42.5,41.4
